Response Timestamp,Participant ID,What class are you completing this survey for?,,,,,,,,,,,,,"If you are taking a lab, you may have to fill this out for multiple courses--which may be confusing. To be sure that you selected the course you intended to select above, what is your instructor's last name for the above selected course?",I understand the study strategies needed to perform well in college-level science classes.,,,,,I can explain Chemistry concepts in my own words.,,,,,I am comfortable asking questions in lecture or discussion sections.,,,,,I know where to find academic help if I need it,,,,,I believe my current study habits will help me perform well in this class.,,,,,I am confident in applying mathematical skills to Chemistry problems.,,,,,I can manage my time effectively when studying for Chemistry exams.,,,,,I was prepared to handle the workload and expectations of this course.,,,,,I expect to earn at least a C in this class (C or better).,,,,,Did you attend the Chemistry peer learning in room MS3974 ?,,In reference to the above question regarding attending Chemistry peer learning: Why or why not?
,,Chemistry 14A,Chemistry 14AE,Chemistry 14B,Chemistry 14BL,Chemistry 14C,Chemistry 14CL,Chemistry 14D,Chemistry 20A,Chemistry 30A,Chemistry 30AL,Chemistry 30B,Chemistry 30BL,Chemistry 30CL,,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Yes,No,
2025-12-04 19:15:49 -0800,13714741398,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Time conflict
2025-12-04 19:35:24 -0800,5209443569,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,I was not aware we had that option.
2025-12-04 19:39:03 -0800,15405827142,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Was not aware of it
2025-12-04 20:26:18 -0800,10314797957,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know about this.
2025-12-04 20:26:58 -0800,10314797957,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know about this.
2025-12-04 20:27:34 -0800,10314797957,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know about this.
2025-12-04 20:51:01 -0800,5208741265,0,0,0,0,0,0,0,0,1,0,0,0,0,Harran,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,I wanted to learn more prior to the exam.
2025-12-04 20:57:45 -0800,10308063237,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,I did not know it existed
2025-12-04 21:41:03 -0800,1810190345,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Was not needed for this class
2025-12-04 21:56:01 -0800,5213157950,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,I needed extra help studying for midterm 2.
2025-12-04 22:09:18 -0800,13706008753,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,I prefer to go to office hours because it helps me learn more about my prof's style
2025-12-04 22:12:26 -0800,6901295435,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,I actually did not know this resource existed until this survey.
2025-12-04 22:45:14 -0800,10309153583,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know about it
2025-12-04 22:54:13 -0800,12004217242,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didnt know about it
2025-12-04 23:22:46 -0800,1809277054,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not find the need
2025-12-04 23:26:12 -0800,15404829531,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I wasn't aware that was available
2025-12-04 23:28:26 -0800,6913206281,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Did not need it.
2025-12-04 23:54:16 -0800,10309001467,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I never really heard/ knew about it.
2025-12-05 00:37:36 -0800,8609227567,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,I was not aware that it existed.
2025-12-05 00:53:06 -0800,114101569,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I didn't know
2025-12-05 00:55:15 -0800,12008670477,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,I don't know what that is.
2025-12-05 01:33:27 -0800,10313013110,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,Conflict with club meeting
2025-12-05 01:47:56 -0800,10309477127,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Unknown
2025-12-05 01:48:24 -0800,10309477127,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Unknown
2025-12-05 08:04:36 -0800,3508135946,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Was not aware of it
2025-12-05 09:55:29 -0800,15404835056,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know about the Chemistry peer learning.
2025-12-05 10:11:50 -0800,15408042293,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,didn't know it existed
2025-12-05 10:59:41 -0800,10308819380,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know that this resource existed.
2025-12-05 11:19:06 -0800,8604341733,0,0,0,1,0,0,0,0,0,0,0,0,0,Chau,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I am able to study on my own for this course and when I need help, I go to office hours"
2025-12-05 11:25:36 -0800,1810600045,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,I wasn't aware of it and I had too many other classes and workload to also attend office hours and/or optional study sessions.
2025-12-05 11:37:09 -0800,104368304,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I did not know that was an option.
2025-12-05 11:45:22 -0800,10309592608,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"I did not know it was a resource until the previous survey, and then I forgot about it. I also didn't know where to find information about this resource aside from visiting the room in person."
2025-12-05 11:48:32 -0800,13705218151,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,I didn't know about it
2025-12-05 11:58:06 -0800,15412882448,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know about it
2025-12-05 12:15:57 -0800,8610175555,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"I don’t remember receiving info about it, I probably did but forgot."
2025-12-05 12:59:47 -0800,13708288742,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chem17, Deifel",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know about it.
2025-12-05 13:00:07 -0800,5201295282,0,0,0,0,0,0,0,0,0,0,0,1,0,Diefel,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,n/a
2025-12-05 13:00:23 -0800,12004165732,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I did not find it necessary for this course
2025-12-05 13:00:25 -0800,6902339864,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,I was unaware of it
2025-12-05 13:00:37 -0800,12008219263,0,0,0,0,0,0,0,0,0,0,0,0,0,Deifel,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn’t work with my schedule.
2025-12-05 13:00:41 -0800,5196100660,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Not interested
2025-12-05 13:01:04 -0800,12004165732,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not find it necessary for this course
2025-12-05 13:01:13 -0800,3505305956,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,I was unaware of the peer learning offered
2025-12-05 13:01:28 -0800,12004568904,0,0,0,0,0,0,0,0,0,0,0,0,1,Athavale,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Didn’t know about it
2025-12-05 13:02:27 -0800,6905783180,0,0,0,0,0,0,0,0,0,0,0,0,1,Athavale/Deifel,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Not needed
2025-12-05 13:13:19 -0800,5204781557,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,I don't know what that is
2025-12-05 13:21:58 -0800,10304777375,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Not worth my time
2025-12-05 13:24:27 -0800,101276072,0,0,0,0,0,0,0,0,0,0,0,1,0,Diefel,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I didn't know about it.
2025-12-05 13:26:22 -0800,10305007300,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know there was a Chemistry Peer learning session.
2025-12-05 13:36:20 -0800,10309516142,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,I did not know it existed.
2025-12-05 13:37:02 -0800,10309516142,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,I did not know about it.
2025-12-05 13:38:31 -0800,6903686570,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I was busy with my other activities and classes.
2025-12-05 13:43:16 -0800,10304713030,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,n/a this question was not in this survey
2025-12-05 13:47:39 -0800,1809180392,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know that it was offered.
2025-12-05 13:51:04 -0800,5204883914,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I did not know that this resource was available to assist with CHEM30BL, so I focused my efforts towards studying on mine and attending instructor + TA office hours every once in a while."
2025-12-05 13:53:49 -0800,1809376334,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know it existed
2025-12-05 14:02:18 -0800,10308536330,0,0,0,0,0,0,0,0,0,0,0,0,0,Chem 17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,n/a
2025-12-05 14:08:01 -0800,5206531809,0,0,0,1,0,0,0,0,0,0,0,0,0,"Chau, Ngo",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"There was limited capacity for the peer learning sections, so I was restricted from signing up."
2025-12-05 14:20:31 -0800,108196874,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,n/a
2025-12-05 14:20:54 -0800,10308279715,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I feel more comfortable studying by myself or with my friend group. I don't work as well in large groups or with others I do not know well.
2025-12-05 14:24:37 -0800,13708453353,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know it was available.
2025-12-05 14:28:03 -0800,5210101129,0,0,0,0,0,0,0,0,0,0,0,0,0,Chem 17,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I attended some online office hours
2025-12-05 14:30:22 -0800,15414090672,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,I did not know that it existed.
2025-12-05 14:38:41 -0800,3509670604,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I don't think I ever heard of this opportunity.
2025-12-05 15:11:21 -0800,3509890448,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know it existed
2025-12-05 15:22:52 -0800,6905687572,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I was not aware of the Chemistry peer learning program
2025-12-05 15:28:13 -0800,12012392219,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know this was an option.
2025-12-05 15:28:18 -0800,12010735841,0,0,0,0,0,0,0,0,0,0,0,0,1,Athavale,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,N/A
2025-12-05 15:31:48 -0800,100873274,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Didn't have time
2025-12-05 15:36:30 -0800,3507743909,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I did not know that existed.
2025-12-05 15:57:49 -0800,5209864948,0,0,1,0,0,0,0,0,0,0,0,0,0,Scerri,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I was not aware there was a peer learning room.
2025-12-05 16:20:46 -0800,8605716982,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I don't think it was necessary.
2025-12-05 16:22:26 -0800,1808732068,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I had a hectic schedule that did not allow for me to attend
2025-12-05 16:27:30 -0800,5202394910,0,0,0,0,0,0,0,0,0,0,0,1,0,Deifel,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,No
2025-12-05 16:31:20 -0800,3506231368,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I was not aware of it
2025-12-05 16:49:32 -0800,114026973,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I went to TA and LA office hours instead.
2025-12-05 17:13:12 -0800,10313472722,1,0,0,0,0,0,0,0,0,0,0,0,0,lavelle,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,i did not know about them
2025-12-05 17:14:49 -0800,6913168439,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I was not aware of Chemistry Peer Learning.
2025-12-05 17:14:59 -0800,15406644366,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,I did not know what the Chemistry peer learning was; I did not know that was a choice for academic assistance.
2025-12-05 17:15:54 -0800,12012378585,1,0,0,0,0,0,0,0,0,0,0,0,0,n/a,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,n/a
2025-12-05 17:18:16 -0800,6913148243,1,0,0,0,0,0,0,0,0,0,0,0,0,not taking a lab,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,I couldnt make room to attend
2025-12-05 17:22:38 -0800,12013636840,1,0,0,0,0,0,0,0,0,0,0,0,0,Lavelle,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,Time overlap with other classes/clubs/commitments
